"Player Details","","","","","","Weeks","","","","","","","","","","","","","","","","","","Fantasy Points",""
"Rank","Name","Team","POS","G","Season","W1","W2","W3","W4","W5","W6","W7","W8","W9","W10","W11","W12","W13","W14","W15","W16","W17","W18","FP/G","FP"
"475","Arian Smith","NYJ","WR","16","2025","0.0","0.8","2.2","0.0","2.4","0.0","1.0","3.3","","1.3","0.0","0.8","","0.0","0.0","0.0","1.5","0.2","0.8","13.5"
"476","Eric Saubert","SEA","TE","11","2025","0.0","0.0","2.2","0.0","0.0","0.0","0.0","","","","","","","","1.9","2.0","0.0","3.0","0.8","9.1"
"477","Trevor Etienne","CAR","RB","17","2025","0.4","1.2","0.0","3.3","3.9","1.7","0.0","1.6","0.0","","0.2","","1.4","","","0.0","0.0","0.0","0.8","13.7"
"478","Amar Johnson","LAC","RB","1","2025","","","","","","","","","","","0.8","","","","","","","","0.8","0.8"
"479","Dee Eskridge","MIA","WR","13","2025","1.9","1.8","0.0","0.0","0.0","0.0","6.5","0.0","0.0","","","","0.0","0.0","0.0","0.0","","","0.8","10.2"
"480","Dareke Young","SEA","WR","9","2025","","0.0","2.2","0.0","4.6","0.0","0.0","","","","","","","","","","0.0","0.0","0.8","6.8"
"481","Charlie Woerner","ATL","TE","17","2025","0.0","0.0","0.5","0.0","","0.0","0.0","0.0","0.0","2.4","0.0","5.4","0.0","0.0","3.2","1.3","0.0","0.0","0.8","12.8"
"482","Teddy Bridgewater","TB","QB","4","2025","","","","","","","-0.1","0.0","","","-0.1","3.1","","","","","","","0.7","2.9"
"483","Dameon Pierce","HST, KC","RB","5","2025","0.5","","","","2.1","","","","","","","","","","","","","1.0","0.7","3.6"
"484","Devin Culp","TB","TE","11","2025","","","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","7.6","","","","0.7","7.6"
"485","Mason Kinsey","TEN","WR","10","2025","","","","","","","0.0","0.0","0.0","","2.4","0.0","","0.0","0.0","0.0","4.4","0.0","0.7","6.8"
"486","David Moore","CAR","WR","4","2025","0.0","0.0","1.5","1.2","","","","","","","","","","","","","","","0.7","2.7"
"487","Ben Sims","MIN, GB","TE","9","2025","","","","","","0.0","","","","0.0","","0.0","0.0","1.9","0.0","0.0","1.3","2.8","0.7","6.0"
"488","Britain Covey","PHI","WR","6","2025","","","","","","","","","","","","","","","0.0","0.0","","4.0","0.7","4.0"
"489","Ronnie Rivers","LA","RB","7","2025","","","","","","","0.0","","","","","","0.0","4.1","0.0","","0.5","0.0","0.7","4.6"
"490","Drake Dabney","GB","TE","2","2025","","","","","","","","","","","","","","","","","0.0","1.3","0.7","1.3"
"491","Kylen Granson","PHI","TE","17","2025","1.1","1.5","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","1.4","0.0","0.0","0.0","0.0","0.0","0.0","7.0","0.6","11.0"
"492","Tim Jones","MIN, JAX","WR","4","2025","0.0","0.0","","","","","","","2.5","0.0","","","","","","","","","0.6","2.5"
"493","Myles Gaskin","SEA","RB","1","2025","","","","","","","","","","","","","0.6","","","","","","0.6","0.6"
"494","Bryce Oliver","TEN","WR","3","2025","1.8","0.0","","","","","","","","","","","","","","","","0.0","0.6","1.8"
"495","Jonathan Mingo","DAL","WR","6","2025","","","","","","","","","","","","0.0","","0.0","3.5","0.0","0.0","0.0","0.6","3.5"
"496","Andre Baccellia","ARZ","WR","5","2025","","","","","","","","","","","1.5","0.0","","1.3","0.0","","","","0.6","2.8"
"497","KhaDarel Hodge","ATL","WR","11","2025","0.0","0.0","0.0","","","0.0","0.0","6.1","0.0","0.0","0.0","0.0","","","","","","","0.6","6.1"
"498","Josh Williams","TB","RB","2","2025","","","","","0.0","","","1.1","","","","","","","","","","","0.6","1.1"
"499","Cam Grandy","CIN","TE","5","2025","","","1.6","0.0","","","0.0","","","","","","","","0.0","1.1","","","0.5","2.7"
"500","Velus Jones","NO, SEA","RB","6","2025","","","","0.0","0.0","","","","","","","","","3.2","0.0","","","","0.5","3.2"
"501","Tahj Brooks","CIN","RB","12","2025","","0.0","1.7","","","","","0.0","0.1","","0.5","0.5","","","0.0","0.7","2.9","","0.5","6.4"
"502","Joshua Dobbs","NE","QB","4","2025","","","","-0.2","","","0.3","","","","","","","","","","1.1","0.9","0.5","2.1"
"503","Moliki Matavao","NO","TE","6","2025","0.0","0.0","","0.0","","","","","","","","","","","","0.0","3.0","0.0","0.5","3.0"
"504","Beaux Collins","NYG","WR","9","2025","0.0","","0.0","0.0","1.7","0.0","0.0","2.8","0.0","","","","","","","","","","0.5","4.5"
"505","Kene Nwangwu","NYJ","RB","10","2025","","","","","","","0.0","","","","","","","","","","3.1","1.8","0.5","4.9"
"506","Tyler Goodson","IND","RB","11","2025","","","0.6","1.0","","","","0.2","1.8","0.4","","0.0","","0.0","0.0","0.9","","0.3","0.5","5.2"
"507","Zaire Mitchell-Paden","BLT, NO","TE","8","2025","0.0","0.0","0.0","0.0","1.3","0.0","","","","2.4","","0.0","","","","","","","0.5","3.7"
"508","Xavier Gipson","PHI, NYJ","WR","6","2025","","","","","","","","1.3","","0.0","","1.3","","","","","","","0.4","2.6"
"509","Trent Sherfield","ARZ, DEN","WR","12","2025","1.3","1.3","0.0","0.0","2.5","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","","","0.4","5.1"
"510","DeeJay Dallas","CAR, JAX","RB","5","2025","","","","","0.0","0.0","","","","","","","","","","","2.1","","0.4","2.1"
"511","D'Ernest Johnson","ARZ, NE","RB","6","2025","","","","","","","0.0","","","0.1","0.6","","","","","0.0","0.5","1.3","0.4","2.5"
"512","Tai Felton","MIN","WR","14","2025","0.0","","1.9","0.0","","","","0.0","","","0.0","","0.0","2.0","0.0","1.6","","0.0","0.4","5.5"
"513","Tucker Fisk","LAC","TE","10","2025","","","0.0","0.0","0.0","0.0","0.0","0.0","2.2","1.7","0.0","","0.0","","","","","","0.4","3.9"
"514","Durham Smythe","CHI","TE","17","2025","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","1.8","1.4","0.0","1.2","0.0","0.0","2.1","0.0","0.4","6.5"
"515","Jake Bobo","SEA","WR","11","2025","","0.0","0.0","2.7","0.0","0.0","1.3","","","","","0.0","","0.0","0.0","","0.0","0.0","0.4","4.0"
"516","Jelani Woods","NYJ","TE","4","2025","","","","","","","","0.0","","","","","","","0.0","0.0","1.4","","0.4","1.4"
"517","Jared Wiley","KC","TE","4","2025","","","","","","","","","","","","","1.4","","","0.0","0.0","0.0","0.4","1.4"
"518","Zach Wilson","MIA","QB","4","2025","1.6","","","","","","","0.0","","","","","","-0.2","","","","0.0","0.3","1.4"
"519","Jalen Royals","KC","WR","7","2025","","","","0.0","0.0","0.0","0.0","","","","","","","","","0.0","0.0","2.4","0.3","2.4"
"520","Dylan Laube","LV","RB","17","2025","","3.7","0.2","","","","1.4","","","","0.0","","","","0.4","","","","0.3","5.7"
"521","Derius Davis","LAC","WR","11","2025","0.3","0.0","0.2","","","","0.0","0.0","0.0","1.3","0.0","","0.0","","","","","1.7","0.3","3.5"
"522","Nikko Remigio","KC","WR","14","2025","0.0","3.1","1.1","0.0","","0.0","0.0","0.0","","","","","","","0.0","0.0","","","0.3","4.2"
"523","Pharaoh Brown","ARZ","TE","7","2025","","","","","","","","","","","0.0","0.0","0.0","0.0","2.1","0.0","","0.0","0.3","2.1"
"524","Roschon Johnson","CHI","RB","6","2025","","","0.0","","","0.6","1.1","","","","","","","","","","","","0.3","1.7"
"525","Ben Yurosek","MIN","TE","12","2025","0.0","0.0","0.0","","","","0.0","1.5","0.0","0.0","0.0","","","","0.0","0.0","0.0","1.9","0.3","3.4"
"526","Colson Yankoff","WAS","TE","14","2025","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","1.4","","2.4","0.0","0.0","","0.0","0.0","0.3","3.8"
"527","Devin Duvernay","CHI","WR","17","2025","","0.0","","","","","","1.2","0.0","","","","","3.4","0.0","0.0","0.0","","0.3","4.6"
"528","Ross Dwelley","DET","TE","10","2025","","","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","1.3","1.4","","","","","0.3","2.7"
"529","Alex Bachman","LV","WR","13","2025","0.0","0.0","0.0","","1.9","0.0","0.0","","","0.0","","0.0","","","","1.3","0.0","0.0","0.2","3.2"
"530","Anthony Gould","IND","WR","11","2025","","","0.0","","0.0","0.0","1.3","0.0","","","","","","1.3","","","","","0.2","2.6"
"531","Julius Chestnut","TEN","RB","17","2025","0.2","0.0","2.6","0.0","0.3","0.0","","0.5","0.0","","","0.3","0.0","0.0","0.0","0.1","","","0.2","4.0"
"532","Ke'Shawn Williams","CIN, PIT","WR","11","2025","","","","","","0.0","","0.0","0.0","","","","0.0","","","0.1","1.5","0.9","0.2","2.5"
"533","Harrison Bryant","HST","TE","12","2025","","0.0","0.0","0.0","1.5","","0.0","0.0","1.2","0.0","","","","","0.0","0.0","0.0","0.0","0.2","2.7"
"534","Owen Wright","TB","RB","3","2025","","","","","","0.0","","","","","0.0","0.6","","","","","","","0.2","0.6"
"535","Kendall Milton","CIN","RB","1","2025","","","","","","","","","","","0.2","","","","","","","","0.2","0.2"
"536","Gardner Minshew","KC","QB","4","2025","","","","-0.3","","","-0.3","","","","","","","","-0.1","1.4","","","0.2","0.7"
"537","Blake Whiteheart","CLV","TE","16","2025","0.0","0.0","0.0","0.0","0.0","1.0","1.4","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","2.4"
"538","Kalel Mullings","TEN","RB","5","2025","","","","","","","","","","","","","0.0","","0.3","0.0","0.4","","0.1","0.7"
"539","Carter Runyon","LV","TE","10","2025","","","","","0.0","0.0","1.3","","","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.1","1.3"
"540","Payne Durham","TB","TE","17","2025","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","2.1","0.0","0.0","0.0","0.0","0.0","0.1","2.1"
"541","Chris Manhertz","NYG","TE","17","2025","0.0","0.0","1.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.1","1.7"
"542","Malik Cunningham","DET","WR","1","2025","","","","","","","","","","","","","","0.1","","","","","0.1","0.1"
"543","Jacob Saylors","DET","RB","11","2025","","","0.0","1.1","","","","","","","0.0","","","0.0","","","","","0.1","1.1"
"544","Robert Tonyan","KC","TE","16","2025","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","1.1","0.0","0.0","0.0","0.0","0.0","","0.0","0.1","1.1"
"545","Craig Reynolds","DET","RB","6","2025","0.0","0.4","","","0.0","","","","","0.0","","","","","","","","","0.1","0.4"
"546","Sione Vaki","DET","RB","8","2025","","","0.0","","","","","","0.0","0.4","","","","","","","","","0.1","0.4"
"547","Feleipe Franks","ATL","TE","12","2025","0.0","","","0.0","","0.2","","","0.0","0.0","0.0","0.2","0.0","","","0.0","","0.0","0.0","0.4"
"548","Drew Lock","SEA","QB","5","2025","","","0.5","","","","","","0.0","-0.4","","","0.0","0.0","","","","","0.0","0.1"
"549","Nick Mullens","JAX","QB","5","2025","","","","","","","","","","","0.0","","-0.3","0.0","-0.2","","","0.4","0.0","0.0"
"550","Travis Homer","CHI","RB","8","2025","","","","","","","","","0.0","","-0.2","","0.0","","","","0.0","0.0","0.0","-0.2"
"551","Kedon Slovis","ARZ","QB","2","2025","","","","","","","","","","0.0","","-0.1","","","","","","","0.0","-0.1"
"552","Nyheim Hines","LAC, NO","RB","4","2025","","","","","","0.0","0.0","-0.2","","","","","","","","","","0.0","-0.1","-0.2"
"553","Jarrett Stidham","DEN","QB","1","2025","","","","","","","","-0.1","","","","","","","","","","","-0.1","-0.1"
"554","Adrian Martinez","SF","QB","1","2025","","","","","","","","","-0.1","","","","","","","","","","-0.1","-0.1"
"555","Kyle Allen","DET","QB","3","2025","","0.0","","-0.2","","","","","","-0.1","","","","","","","","","-0.1","-0.3"
"556","Jalen Milroe","SEA","QB","3","2025","0.1","","0.3","","-1.0","","","","","","","","","","","","","","-0.2","-0.6"
"557","Jimmy Garoppolo","LA","QB","3","2025","","","","","","","-0.3","","","","","","","-0.4","","","","-0.3","-0.3","-1.0"
"558","Lawrence Cager","WAS","TE","1","2025","","","","","","","","","","","","","","","","0.0","","","","0.0"
"559","Jalen Cropper","DAL","WR","3","2025","","","","0.0","0.0","0.0","","","","","","","","","","","","","","0.0"
"560","LaJohntay Wester","BLT","WR","16","2025","","0.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0"
"561","Russell Gage","SF","WR","1","2025","0.0","","","","","","","","","","","","","","","","","","","0.0"
"562","Jamal Agnew","ATL","WR","11","2025","","","","","","","","0.0","","","","","","","","","","","","0.0"
"563","Tejhaun Palmer","ARZ","WR","1","2025","","","","","","","","","","","","","","","","","","0.0","","0.0"
"564","Jason Brownlee","KC","WR","6","2025","0.0","0.0","0.0","","","","","","","","","","","","","","","0.0","","0.0"
"565","Lew Nichols","PIT","RB","1","2025","","","","","","","","","","","","","","","","","","","","0.0"
"566","Ricky White","SEA","WR","2","2025","","","","","","","","","0.0","0.0","","","","","","","","","","0.0"
"567","Treyton Welch","NO","TE","3","2025","","","0.0","","","","","","","","","","","","","","0.0","0.0","","0.0"
"568","Princeton Fant","DAL","TE","1","2025","","","","","","","","","","","","","","","","","","","","0.0"
"569","Eric Gray","NYG","RB","2","2025","","","","","","","","","","","","","","","","","0.0","","","0.0"
"570","Jordan Mims","TEN","RB","1","2025","","","","","","","","","","","","","","","","","","","","0.0"
"571","Jeshaun Jones","MIN","WR","1","2025","","","","","","","","","","","","","","","","","","","","0.0"
"572","Gary Brightwell","CIN","RB","2","2025","","","","","","","","","","","","","","","","","","","","0.0"
"573","Ulysses Bentley","IND","RB","1","2025","0.0","","","","","","","","","","","","","","","","","","","0.0"
"574","Dalevon Campbell","CAR","WR","2","2025","","","0.0","0.0","","","","","","","","","","","","","","","","0.0"
"575","E.J. Jenkins","PHI","TE","2","2025","","","","","","","0.0","","","","","","","","","0.0","","","","0.0"
"576","Avery Williams","NYJ","RB","1","2025","","","","","","","","","","","","","","","","","","","","0.0"
"577","Cameron Latu","PHI","TE","15","2025","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","","0.0"
"578","DJ Turner","LV","WR","1","2025","","","","","","","","","","","","","","","","","","","","0.0"
"579","Hayden Rucci","MIA","TE","4","2025","","","","","","","","0.0","0.0","0.0","0.0","","","","","","","","","0.0"
"580","Brett Rypien","CIN","QB","1","2025","","","0.0","","","","","","","","","","","","","","","","","0.0"
"581","Zach Davidson","NYG","TE","1","2025","","","","","","","","","","","","","","","","","0.0","","","0.0"
"582","River Cracraft","WAS","WR","2","2025","","","","","","","","","","","","","","","","","","0.0","","0.0"
"583","Kaden Davis","CLV","WR","2","2025","","","0.0","","","","","","","","0.0","","","","","","","","","0.0"
"584","CJ Dippre","NE","TE","2","2025","","","","","","","","","","","","","","","","","0.0","0.0","","0.0"
"585","Giovanni Ricci","DET","TE","3","2025","","","","","","","","","","","","","","","0.0","0.0","0.0","","","0.0"
"586","Dominic Lovett","DET","WR","8","2025","","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","","","","","0.0"
"587","Charlie Jones","CIN","WR","14","2025","","0.0","0.0","","","","","","","","","0.0","0.0","0.0","","","","","","0.0"
"588","Teagan Quitoriano","ATL","TE","15","2025","0.0","0.0","0.0","0.0","","0.0","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0"
"589","Dan Chisena","CAR","WR","1","2025","","","","","","","","","","0.0","","","","","","","","","","0.0"
"590","Brayden Willis","SF","TE","6","2025","","0.0","0.0","0.0","0.0","0.0","","","","","","","","","","","0.0","","","0.0"
"591","Nikola Kalinic","CHI","TE","2","2025","","","","","","","","","","","","","","","","","","","","0.0"
"592","Ko Kieft","TB","TE","3","2025","0.0","0.0","0.0","","","","","","","","","","","","","","","","","0.0"
"593","Stephen Carlson","CHI","TE","2","2025","","","","0.0","","","","0.0","","","","","","","","","","","","0.0"
"594","Jackson Meeks","DET","WR","2","2025","","","","0.0","","","","","","","0.0","","","","","","","","","0.0"
"595","Ja'Corey Brooks","WAS","WR","1","2025","","","","","","0.0","","","","","","","","","","","","","","0.0"
"596","Isaac Guerendo","SF","RB","7","2025","","","","","0.0","","","","","","","","0.0","","","","","","","0.0"
"597","Chris Blair","ATL","WR","3","2025","","","","","","","","","","","","","","","0.0","0.0","","","","0.0"
"598","DeAndre Carter","CLV","WR","4","2025","","","","","","","","","","","","","","","","","","","","0.0"
"599","Maurice Alexander","CHI","WR","1","2025","","","","","","","","","","","","","","","","0.0","","","","0.0"
"600","Malik Turner","SF","WR","3","2025","","","0.0","","0.0","","0.0","","","","","","","","","","","","","0.0"
"601","Simi Fehoko","ARZ","WR","7","2025","","","0.0","","0.0","0.0","0.0","","0.0","0.0","","","","","","","","","","0.0"
"602","Mecole Hardman","BUF","WR","2","2025","","","","","","","","","","","0.0","","","","","","","","","0.0"
"603","Elijah Mitchell","KC","RB","1","2025","","","","","","","","","","","0.0","","","","","","","","","0.0"
"604","Jeff Wilson","MIA","RB","2","2025","0.0","","","","","","","","","","","","","","","","","0.0","","0.0"
"605","Thomas Fidone","NYG","TE","2","2025","","","","","","","0.0","","0.0","","","","","","","","","","","0.0"
"606","Steven Sims","ARZ","WR","3","2025","","","","","","","","","","","","","","","","0.0","0.0","0.0","","0.0"
"607","Dalen Cambre","NYG","WR","6","2025","","","","","","","","","","","","0.0","0.0","","0.0","","0.0","0.0","","0.0"
"608","Marcedes Lewis","DEN","TE","5","2025","","","","","","","","","0.0","0.0","0.0","","","0.0","","","0.0","","","0.0"
"609","Jimmy Holiday","KC","WR","1","2025","","","","","","","","","","","","","","","","","","0.0","","0.0"
"610","Laquon Treadwell","IND","WR","9","2025","","","","","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0"
"611","Nick Kallerup","SEA","TE","9","2025","","","","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0"
"612","Zach Horton","DET","TE","2","2025","","","","","","","","","","","","","0.0","","","","","0.0","","0.0"
"613","Trey Sermon","PIT","RB","3","2025","","","","","","","","","0.0","","","","","","","","","","","0.0"
"614","Myles Price","MIN","WR","16","2025","","","0.0","","","","","","","","","","0.0","0.0","0.0","0.0","","","","0.0"
"615","Jordan James","SF","RB","1","2025","","","","","","","","","","","","","","","","0.0","","","","0.0"
"616","Parris Campbell","DAL","WR","1","2025","","","","","","0.0","","","","","","","","","","","","","","0.0"
"617","Sean McKeon","IND","TE","1","2025","","","","","","","","","","","","","","","","","","0.0","","0.0"
"618","Chase Edmonds","WAS","RB","3","2025","","","","","","","","","","","","","","","","","0.0","","","0.0"
"619","Brandon Smith","NYJ","WR","1","2025","","","","","","","","0.0","","","","","","","","","","","","0.0"
"620","Coleman Owen","IND","WR","2","2025","","","","","","","","","","","","","","","","0.0","","","","0.0"
"621","Nick Vannett","MIN, LA","TE","5","2025","","","","0.0","0.0","","","","0.0","","","","","0.0","","","","0.0","","0.0"
"622","Justin Shorter","LV","WR","5","2025","","","0.0","","","0.0","0.0","","","","","","","","","","","","","0.0"
"623","Travis Vokolek","ARZ","TE","3","2025","0.0","0.0","","","0.0","","","","","","","","","","","","","","","0.0"

"Rank","Rank, Most to Least"
"Name","Full name of the player or team"
"Team","Team(s) played for"
"POS","Player Position"
"G","Games Played"
"W1","Week 1"
"W2","Week 2"
"W3","Week 3"
"W4","Week 4"
"W5","Week 5"
"W6","Week 6"
"W7","Week 7"
"W8","Week 8"
"W9","Week 9"
"W10","Week 10"
"W11","Week 11"
"W12","Week 12"
"W13","Week 13"
"W14","Week 14"
"W15","Week 15"
"W16","Week 16"
"W17","Week 17"
"W18","Week 18"
"FP/G","Fantasy Points per Game"
"FP","Fantasy Points"
